id,title,description,price,price_million,area_m2,price_per_m2,region,district,ward,street,lat,lng,property_type,category,post_time,images_count,crawled_at
128583699,"Cho thuê nhà làm VĂN PHÒNG hoặc TIỆM CẮT TÓC, MASSAGE gần Royal City","Cho thuê nhà để làm VĂN PHÒNG hoặc theo nhu cầu gần Royal City
Điện nước đầy đủ có chỗ để xe miễn phí
Nếu có nhu cầu làm tiệm cắt tóc hay massage chủ nhà sẽ sửa chưa ko mất phí
Có thể giảm giá theo thoả thuận
Liên hệ gấp qua zalo hay số đt",5000000,5.0,75,66666.66666666667,Hà Nội,Quận Đống Đa,Phường Ngã Tư Sở,Đường Láng,21.003735,105.818504,,1030,1765116784000,,2025-12-07T23:29:35.861138+00:00
129279507,"Phòng trọ 35m2, có gác xếp. ko qua trung gian","Phòng trọ 35m2, có gác xếp, điều hoà, nóng lạnh, đi cổng riêng, có chỗ để xe, an ninh tốt. Số 10, ngách 467/159 đường Lĩnh Nam. Liên hệ: ***",3000000,3.0,80,37500.0,Hà Nội,Quận Hoàng Mai,Phường Lĩnh Nam,"Số 10, ngách 467/159 đường Lĩnh Nam",20.977001,105.89656,,1050,1765114952000,,2025-12-07T23:29:35.861138+00:00
129512467,🧏 Hàng Mới nhờ anh em kết nối- Xâm Thị - Hồng Vân - Đang Sôi Động Rực,"🧏 Hàng Mới nhờ anh em kết nối- Xâm Thị - Hồng Vân - Đang Sôi Động Rực Rỡ

☘️ DT: 61m mặt tiền = hậu 4,5 m 

 🔸 vài bước lên đường vành đai 4 - cầu Mễ sở khu tái định cư hồng vân, chợ hồng vân 

🌈Đường 2,5 m- Ô Tô Vào

🏖 20M Ra Trục Chính Xâm Thi - khu vực đang phát triển từng ngày đường trên cao cầu mễ Sở đang thi công  giao thông thuận lợi cách hoàng mai chỉ 15 km giá đất khu vực đang tăng từng ngày",3600000000,3600.0,93,38709677.41935484,Hà Nội,Huyện Thường Tín,Xã Hồng Vân,Xâm Thị,20.877398,105.9083,,1020,1765093621000,,2025-12-07T23:29:35.861138+00:00
129537564,"CHO THUÊ NHÀ NGÕ 158 NGUYỄN KHÁNH TOÀN, HÀ NỘI","CHO THUÊ PHÒNG Ở NGÕ 158 NGUYỄN KHÁNH TOÀN, PHƯỜNG NGHĨA ĐÔ, HÀ NỘI

Nhà mình đang ở còn 1 phòng trống cho thuê:

🚩 Địa chỉ: ngõ 158 Nguyễn Khánh Toàn, từ mặt đường lớn đi vào cách khoảng 100m
👉🏻 Nội thất đầy đủ: gường, tủ, sofa, bàn trà, tủ giày, bếp, máy giặt
👉🏻 Tiện ích: phòng ở tầng 3, có ban công riêng, thang máy, chỗ để xe rộng, ô tô cửa, ngõ rộng, yên tĩnh và văn minh, gần đường lớn cách khoảng 100m
👉🏻 Diện tích sử dụng: 35m2
💰 Giá: 6tr5/1 tháng, đóng cọc 1 (khách nhiệt tình chốt sớm có thể fix nhẹ)

👉🏻 Phù hợp với sinh viên, người đi làm. Gần trạm xe bus, chợ, siêu thị, hàng quán; gần các trường đại học lớn Học Viện Ngoại Giao, Đại Học Ngoại Nhương, HV Báo Chí và Tuyên Truyền, ĐH Quốc Gia Hà Nội,...

📞 Liên hệ xem phòng qua Facebook mình hoặc số điện thoại: ***",6500000,6.5,79,82278.48101265823,Hà Nội,Quận Cầu Giấy,Phường Nghĩa Đô,Ngách 1 Ngõ 158 Đường Nguyễn Khánh Toàn,21.039051,105.80037,,1050,1765109560000,,2025-12-07T23:29:35.861138+00:00
129490973,"CHUNG CƯ CĂN GÓC - 3 NGỦ, 2VS - TRUNG TÂM MỸ ĐÌNH - 138 TRẦN BÌNH","CHUNG CƯ CĂN GÓC - 3 NGỦ, 2VS - TRUNG TÂM MỸ ĐÌNH - 138 TRẦN BÌNH - FULL NỘI THẤT

Căn hộ tầng trung, lô góc 3 mặt thoáng, phòng nào cũng có cửa sổ đón gió và ánh sáng tự nhiên. Không gian sống hiện đại, đẳng cấp, an sinh lý tưởng.
Diện tích 108 m, 3 phòng ngủ, 2 vệ sinh, phòng khách, bếp, phòng ăn  bố trí hợp lý cho gia đình 2-3 thế hệ ở hoặc đầu tư cho thuê sinh lời cao.
Full nội thất, chỉ việc xách vali vào ở
Vị trí mặt phố 138 Trần Bình, nằm ngay gần ngã tư giao điểm 3 mặt phố Trần Bình  Nguyễn Hoàng  Nguyễn Đổng Chi, trung tâm Mỹ Đình. View Sân vận động Mỹ Đình.
Bán kính 1km: Bên xe khách Mỹ Đình, toà Keangnam, BV 198, ĐH Thương Mại, Quốc Gia, Sư Phạm, Sân vận động Mỹ Đình.
Toà nhà bố trí 1 sàn chỉ 6 căn nhưng có 4 thang máy Mitsubishi, hành lang rộng, không gian chung có sân vườn, tiện ích nội khu hoàn chỉnh: nhà trẻ, siêu thị, phòng gym, cafe

 Sổ đỏ lâu dài, sẵn sàng giao dịch.",9700000000,9700.0,121,80165289.25619835,Hà Nội,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Mỹ Đình 2,21.02807,105.77533,,1010,1765097644000,,2025-12-07T23:29:35.861138+00:00
129516572,"Bán đất sổ đỏ 180m2 mặt đường Quốc Oai gần Chùa Thầy, CEO, Tuần Châu","Cơ hội hiếm tại Quốc Oai – lô đất đẹp, tiềm năng sinh lời cao
Diện tích 180m², mặt tiền hơn 13m, đất sổ đỏ chính chủ.
Nằm ngay trục đường Chùa Thầy (421B) – tuyến giao thông huyết mạch đi qua khu danh thắng Chùa Thầy.
Vị trí nằm giữa khu du lịch Chùa Thầy – Tuần Châu, gần đầy đủ tiện ích: trường C1, C2, C3, chợ, dịch vụ… Chỉ 500m tới cao tốc Láng – Hòa Lạc, di chuyển cực thuận tiện.
Liên hệ *** để xem đất và nhận thêm thông tin chi tiết. Cảm ơn anh/chị!",17000000000,17000.0,90,188888888.8888889,Hà Nội,Huyện Quốc Oai,Xã Sài Sơn,421B,21.032455,105.64712,,1040,1765094283000,,2025-12-07T23:29:35.861138+00:00
129539617,Cho thuê nhà 04 tầng số 480 Đội Cấn - Hà Nội !,"📣Cho Thuê nhà mặt phố địa chỉ 480 Đội Cấn – Ba Đình- Hà Nội (có thang máy)
👉Nhận nhà luôn
👉Diện tích cụ thể: tầng 1- 90 m2; tầng 2,3,4- 60 m2
👉 Thiết bị, cơ sở vật chất, nội thất đầy đủ: thang bộ, thang máy, WC, điều hòa, quạt, …
👉 Phù hợp để làm văn phòng, kinh doanh,…
🍻Giá: 50 triệu/tháng/4 tầng 
📞Liên hệ: Chị Hương: ***",50000000,50.0,74,675675.6756756756,Hà Nội,Quận Ba Đình,Phường Cống Vị,Phố Đội Cấn,21.037931,105.81281,,1020,1765118746000,,2025-12-07T23:29:35.861138+00:00
127788579,"Chính chủ bán nhà NguyễnHoàng-Hồ Tùng Mậu 2 thoáng 3 ôtô tránh MT 4,6m","✨ Vị trí đắc địa, trung tâm quận Cầu Giấy:

Nhà nằm giáp khu phân lô biệt thự, liền kề Học viện Biên Phòng, cạnh chung cư D22, Viện 198 Bộ Công An, trường Tiểu học Mai Dịch mới.

Giao thông cực thuận tiện, kết nối nhanh Nguyễn Hoàng, Dương Khuê, Hồ Tùng Mậu, Phạm Hùng, bến xe Mỹ Đình, tuyến Metro Nhổn – Ga Hà Nội.

Xung quanh có rất nhiều các trường đại học lớn của Thủ đô : Đh Thương mại, Sân khấu điện ảnh, ĐH quốc gia, Báo chí tuyên truyền, ...

Khu vực dân trí cao, hạ tầng đồng bộ, an ninh tốt, đầy đủ tiện ích xung quanh: trường học, bệnh viện, siêu thị, trung tâm thương mại, văn phòng.

👉 Căn nhà phù hợp để ở, kết hợp văn phòng, cho thuê, hoặc giữ tài sản sinh lời lâu dài trong khu vực trung tâm Cầu Giấy – Mỹ Đình.

✨ Thiết kế hiện đại – công năng đầy đủ, trước nhà cực thoáng, ánh sáng ngập tràn, vượng khí.

Diện tích sổ đỏ: 71m², mặt tiền 4.6m vuông vắn. Đường trước nhà rộng 10m, đỗ được rất nhiều ô tô.
Sau nhà khe thoáng rộng gần 1m, mở cửa sổ cực thoáng.

Căn nhà được gia chủ xây 4 tầng, móng 7 tầng chắc chắn, lên thêm tầng thoải mái.

Tầng 1: thông sàn để xe, bếp, vệ sinh.

Tầng 2, 3: mỗi tầng 2 phòng ngủ, vệ sinh giữa.

Tầng 4: sân phơi thoáng rộng.

✨ Pháp lý – giao dịch an toàn:

Chủ nhà có nhu cầu bán để chuyển ra căn to hơn, thiện chí thương lượng với khách hàng mua nhanh trong tháng.",18500000000,18500.0,79,234177215.18987343,Hà Nội,Quận Cầu Giấy,Phường Mai Dịch,Đường Hồ Tùng Mậu,21.039387,105.7679,,1020,1765113892000,,2025-12-07T23:29:35.861138+00:00
129500197,"BÁN NHÀ 5 TẦNG 55M2 GIÁ 7,485 TỶ VĨNH HƯNG HOÀNG MAI","ĐÔNG THIÊN VĨNH HƯNG - GẦN PHỐ - NGÕ RỘNG - 5 TẦNG MỚI - 7 PHÒNG NGỦ - NỘI THẤT XỊN 
Vị trí trung tâm bậc nhất Vĩnh Hưng, ngõ rộng, thông khắp ngả ,xung quanh nhiều trường đại học tiện ích không thiếu thứ gì
Nhà 5 tầng thoáng sáng ,thiết kế cầu thang giữa, phòng ngủ nào cũng đón ánh sáng tự nhiên, phòng ngủ sau có giếng trời lưu thông không khí , 7 phòng ngủ rất phù hợp kinh doanh cho thuê dòng tiền hay ở đêù được 
Thiết kế 
Tầng 1 : khách + bếp + wc + Để xe + tầng 2,3,4 : Tổng 6 ngủ + 3 Wc + tầng 5 : 1 phòng ngủ + sân phơi rộng",7485000000,7485.0,80,93562500.0,Hà Nội,Quận Hoàng Mai,Phường Vĩnh Hưng,Phố Vĩnh Hưng,20.985758,105.87603,,1020,1765093621000,,2025-12-07T23:29:35.861138+00:00
129321002,"Chính chủ cho thuê nhà 3,5 tầng ngõ 70 Ngọc Hà Ba Đình","– Diện tích 25m² x 3,5 tầng:
Tầng 1: Phòng khách + bếp + WC
Tầng 2, 3: 2 phòng ngủ + 2 WC
Tầng 4: Phòng thờ + phòng ngủ + sân phơi
– Nhà đầy đủ điều hòa, nóng lạnh, bếp từ, tivi… sạch sẽ, đã sơn lại. 
– Cách Lăng Bác 70m, đầu ngõ là trụ sợ Công an Phường=> an ninh siêu tốt, đi bộ vài phút.
– Ưu tiên hộ gia đình, sinh viên nữ.
– Giá: 11 triệu/tháng
Liên hệ chủ nhà: ***",11000000,11.0,74,148648.64864864864,Hà Nội,Quận Ba Đình,Phường Ngọc Hà,Phố Ngọc Hà,21.038095,105.82973,,1020,1765101923000,,2025-12-07T23:29:35.861138+00:00
129435691,"Phòng chính chủ giá 2,8triệu ở Nguyễn Ngọc Vũ","Phòng đẹp có cửa sổ thoáng mát, sạch sẽ .Có chỗ để xe , Internet miễn phí , có kệ bếp, nóng lạnh . Nước máy sạch , an ninh tốt , gần chợ và bến xe buýt rất thuận tiện đi lại. Giá 2,8 triệu /thang . Đc : 8/23 Nguyễn Ngọc Vũ ( gần Quan nhân, Thái thịnh, Yên lãng ). Lh :***",2800000,2.8,79,35443.037974683546,Hà Nội,Quận Cầu Giấy,Phường Trung Hoà,Đường Nguyễn Ngọc Vũ,21.00956,105.81183,,1050,1765094222000,,2025-12-07T23:29:35.861138+00:00
129511469,cần cho thuê gấp,"Phòng thoáng mát sạch sẽ, nội thất cơ bản
Gần đướng lớn, chợ, công viên , bến xe bú. An ninh tốt, giao thông thuận lợi... Nội thất đầy dủ",4100000,4.1,79,51898.73417721519,Hà Nội,Quận Cầu Giấy,Phường Quan Hoa,Đường Nguyễn Văn Huyên,21.041489,105.797714,,1050,1765093262000,,2025-12-07T23:29:35.861138+00:00
129381422,chính chủ em bán căn nhà tt Vũ Trọng Phụng,"💥💥💥🌹🌹🌹Chính chủ e bán căn tt Vũ Trọng Phụng 50m, tầng 3 mới kính koong về ở luôn, full nội thất giường tủ, bàn ghế, nóng lạnh, điều hoà. Tủ lạnh
Nhà ngay gần Đại học KHTN, ga tày điện trên cao thuận tiện di chuyển. 
Sổ đỏ chính chủ sẵn gd ngay.
LH: ***",2480000000,2480.0,76,32631578.94736842,Hà Nội,Quận Hai Bà Trưng,Phường Đồng Tâm,Đường Đại La,20.997654,105.84315,,1010,1765110697000,,2025-12-07T23:29:35.861138+00:00
129342511,Mặt Phố Kinh Doanh- f0 chính hiệu. giá siêu đầu tư,"Nhà mặt phố . Đang kinh doanh dòng tiền 400tr/ năm
Chủ nhà thiện chí bán . Sổ Hồng sẵn sàng công chứng. 
Giá chào 17.5 tỷ còn thương lượng. 
MTG",17500000000,17500.0,74,236486486.4864865,Hà Nội,Quận Ba Đình,Phường Vĩnh Phúc,Đường Hoàng Hoa Thám,21.044363,105.81292,,1020,1765131626000,,2025-12-07T23:29:35.861138+00:00
127259696,"Nhà Đẹp - Ngọc Hồi- Hoàng Liệt ngõ rộng thoáng ,ô tô tránh 30m","Ngọc Hồi – Hoàng Liệt- dân xây mới  - Ngõ rộng  ô tô đỗ 30m ngõ thông tứ tung !!

Thiết kế hiện đại 5 tầng - 3 Ngủ , mặt tiền rộng nội thất xịn mịn , gần bến xe nước ngầm , bệnh viện nội tiết , kđt Pháp Vân , kđt Tứ Hiệp

Nhà gần trường chợ , ngay Trung Tâm chi cục thuế, Huyện ủy Thanh Trì  và sát quốc lộ 1A.
Tiện ích xung quanh đầy đủ và giao thông thuận tiện.

☎️ Lh Zalo E Điệp *** xem nhà 24/7

#emđiepnhadathm_tt
#nhahoangliet",5450000000,5450.0,80,68125000.0,Hà Nội,Quận Hoàng Mai,Phường Hoàng Liệt,Đường Ngọc Hồi,20.960922,105.842224,,1020,1765112921000,,2025-12-07T23:29:35.861138+00:00
129501750,CHO THUÊ CĂN HỘ DỊCH VỤ CAO CẤP 40M2 TẠI MỄ TRÌ HẠ NAM TỪ LIÊM,"CHÍNH CHỦ CHO THUÊ- MIỄN MÔI GIỚI
Căn hộ được thiết kế độc đáo, trau chuốt từng chi tiết với các không gian riêng biệt (phòng khách, không gian bếp, phòng ngủ và ban công riêng rộng rãi) và được trang bị đầy đủ trang thiết bị tiện nghi, nội thất cao cấp.

- Giá thuê chỉ từ 7-7.800.000/ tháng
- Địa chỉ: Số 128 Ngõ 14 Mễ Trì Hạ Nam Từ Liêm Hà Nội
- Mô tả: Căn hộ 2n1k
- Diện tích: 40m2
- Nội thất mới cao cấp: Tủ quần áo, 2 điều hoà, nóng lạnh, tủ bếp, tủ lạnh, 1 bàn 4 ghế, 3 quạt, 2 đệm, bếp, hút mùi
- Thang máy, cửa vân tay giờ giấc tự do đảm bảo an ninh
- Cư dân đông đúc, văn minh, nhiều TTTM lớn, cách ks Marriott 500m
- Ô tô có bãi xe cách 200m

MIỄN PHÍ PHÍ TOÀN BỘ PHÍ DỊCH VỤ + XE THÁNG 12 CHO KHÁCH ĐẶT CỌC SỚM VÀ VÀO Ở

☎️ Contact (sms/zalo/call): Em Khanh",7500000,7.5,121,61983.47107438016,Hà Nội,Quận Nam Từ Liêm,Phường Mễ Trì,Ngõ 14 Phố Mễ Trì Hạ,21.013607,105.780754,,1010,1765094642000,,2025-12-07T23:29:35.861138+00:00
129537079,trung tâm việt Hưng Long biên nhà mới tương lai rạng ngời,"7.x tỷ – LÔ GÓC SIÊU LỢI THẾ TRUNG TÂM VIỆT HƯNG – THƯỢNG THANH

– Vị trí đắc địa, trước nhà nằm trong quy hoạch mở đường 13.5m – tiềm năng tăng giá mạnh.
– Ngõ thông, ô tô di chuyển thuận – kinh doanh, làm văn phòng đều hợp.
– Diện tích xây 61.5m, nhà 5 tầng thiết kế chuẩn công năng.
– Sổ đỏ đẹp – pháp lý sạch – giao dịch nhanh.

📞 Hà *** – Nhà xinh, lô góc chuẩn, hiếm trong tầm giá.",7850000000,7850.0,81,96913580.24691358,Hà Nội,Quận Long Biên,Phường Thượng Thanh,Thanh Am,21.065502,105.88831,,1020,1765107089000,,2025-12-07T23:29:35.861138+00:00
129508409,"TT Tôn Đức Thắng, 2 ngủ, 2 WC, full nội thất, sân để xe, sổ chính chủ","- Khu phân lô cán bộ cao cấp, ngõ ô tô. 100m ra hồ Văn Chương. 3 phút ra Văn Miếu. 10p lên phố cổ
- Diện tích sử dụng 60m2, bao gồm: 2 phòng ngủ rộng + 2 WC, bếp, phòng khách, phòng thờ. Có khu vực để xe riêng. Nhà thoáng sáng, mát mẻ
Chủ tặng sẵn toàn bộ nội thất mới. Khách chỉ việc về ở
- Sổ đỏ chính chủ. Sang tên trong ngày
Giá chào 4 tỷ có thương lượng
Liên hệ em Trường *** chuyên hàng đẹp giá rẻ",4000000000,4000.0,75,53333333.333333336,Hà Nội,Quận Đống Đa,Phường Văn Miếu,Phố Tôn Đức Thắng,21.030285,105.83599,,1010,1765093984000,,2025-12-07T23:29:35.861138+00:00
